a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033080163,0,0,0,0,0,0,0,0,0,0,0,0.052664251,0,0.030105219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024383028,0,0,0.028199534,0.038882832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029261313,0,0,0,0,0,0,0,0.022171562,0.021294604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023235625,0,0,0,0,0,0,0,0,0,0,0.044364029,0.053379441,0.022871036,0,0,0,0.029867119,0,0,0,0,0,0,0,0,0,0,0.043150349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019063543,0,0.027773208,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.03786596,0,0,0,0,0,0,0,0,0.023282479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014936445,0,0,0,0,0,0,0,0,0.0264155,0,0,0,0,0,0,0.024434212,0.015613051,0,0,0.022236809,0,0,0,0,0,0,0,0,0,0,0.016787115,0.013175353,0,0,0,0,0,0,0.014870948,0,0,0.024741356,0,0,0,0,0.025715978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033909448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037106303,0,0,0,0,0,0,0,0.034796832,0,0,0,0.022616956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029156007,0,0.042476671,0,0,0.02331199,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017206067,0,0,0,0,0,0,0,0,0,0,0.026652846,0,0,0,0,0,0,0,0,0,0,0.023120544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019709352,0.027176173,0,0,0,0,0,0.021863722,0,0,0,0,0,0,0.022720078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031437704,0.024753254,0,0,0,0,0,0,0,0.025075321,0,0,0,0.060721913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032325138,0,0,0,0,0.025845902,0,0,0,0,0.031007212,0.025512303,0,0,0
0,0,0,0,0,0,0,0,0.077101977,0.05682677,0.027927424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025809101,0,0,0,0,0,0,0,0,0,0,0,0.034680816,0,0,0,0,0,0.041878995,0,0,0,0.034680816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023826873,0,0,0,0,0,0,0.060639492,0,0,0,0.035116763,0,0,0.044421398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02038213,0,0,0,0,0,0.008311828,0,0,0,0,0,0.020094363,0.008637385,0,0,0,0.018862664,0,0,0,0,0,0,0,0,0,0.020094363,0.011214076,0,0,0,0,0,0,0,0,0,0,0,0.014978337,0,0,0,0,0,0,0,0,0,0,0.019065533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027815927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009825715,0,0,0,0.021720068,0,0.009698892,0,0,0
0.020229289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084119297,0,0.097557603,0,0,0,0.070856458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044433455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025789633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011051991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014911024,0,0,0,0,0,0,0,0,0.02988022,0,0,0.0398325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051200775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023805607,0,0,0,0,0,0,0,0,0,0,0,0
0.027157128,0.016295672,0,0,0,0,0,0,0,0,0.023719182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02945494,0,0,0.12737337,0,0,0.035568462,0,0,0,0.02945494,0,0,0,0.053612033,0,0,0,0,0,0,0,0,0,0,0.040473045,0.095295701,0,0,0,0,0.023599542,0,0,0,0,0.029825196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01731085,0,0,0,0,0,0,0.070479587,0,0,0,0,0,0.013064045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020059242,0,0,0,0,0,0.02229926,0,0,0,0,0.028466242,0,0,0,0,0,0,0,0.014418309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029954083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054157755,0,0,0.014861394,0,0,0,0,0,0.029339148,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128793921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072104495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044639187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032097804,0,0,0,0,0,0,0,0.022901112,0,0,0.024280664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026451891,0,0,0,0,0.019280625,0,0,0.012113294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044193453,0,0,0,0,0,0,0,0,0,0,0.015173742,0,0,0,0
0,0,0,0,0.043497034,0,0,0,0,0,0.06412964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270880073,0,0.016227249,0,0,0,0,0,0.02654581,0,0,0.028698321,0,0,0,0,0,0,0,0,0,0,0.048317018,0,0,0,0,0,0,0,0,0,0,0,0.014313963,0,0,0,0,0,0,0.016156092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035607158,0,0,0,0,0,0,0,0,0.018453784,0,0,0,0,0,0,0,0,0,0,0.020939288,0,0,0,0,0,0,0,0.047597665,0,0,0.012448653,0,0,0,0.029444759,0,0,0,0,0,0,0,0,0,0,0.010446327,0,0,0.023531645,0,0,0,0,0.010582245,0,0,0,0.051251523,0,0,0.032719247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03723738,0,0,0,0,0,0,0,0,0,0,0,0,0.027283603,0,0,0,0,0.032722335,0.022640235,0,0,0,0.013085612,0,0,0,0
0.01339507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027051224,0.017762259,0,0,0,0,0,0.0290569,0,0,0,0,0,0.035087807,0,0.049933919,0,0.0290569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013590962,0,0,0,0,0,0,0,0.029090602,0,0,0.030843005,0,0,0,0,0,0,0,0,0,0.032857,0,0,0,0,0,0,0,0,0,0,0,0,0.024491605,0,0,0,0.040003542,0,0,0,0,0,0,0,0,0.024107308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049786229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01991526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036214565,0.029649079,0,0.054108106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042880493,0,0,0,0,0,0,0,0.074498608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067125139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105401916,0,0,0,0,0.097338084,0,0,0,0,0
0,0.016522001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019082618,0,0,0.027178322,0,0.024799549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030239435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018836953,0,0,0.020599243,0,0,0.027460284,0,0.010955563,0,0,0,0,0.026888461,0,0,0,0,0,0.027029406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016411441,0,0.021559483,0,0,0,0,0,0.03241663,0.026671953,0,0,0
0,0,0,0,0,0,0,0,0,0,0.017143567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015843211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019374646,0,0,0,0,0,0,0,0,0,0,0,0.011479515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012511802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038844286,0,0,0,0,0,0,0,0,0,0.050703955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036936695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020376168,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043658956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025038409,0.019651373,0,0,0,0,0.029199434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021418509,0,0,0.108800074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027893255,0,0,0,0,0,0,0,0,0,0,0,0,0.028773239,0,0.058463831,0,0.023324748,0.018365317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023983167,0,0,0,0,0.019175992,0,0,0,0,0,0,0,0,0
0,0,0,0,0.053382723,0,0,0,0,0,0.104939411,0,0,0,0,0.031043305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049224589,0.027054053,0,0,0,0,0,0,0,0,0,0.017567137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042870306,0,0,0,0,0.032627956,0,0,0,0.039263781,0,0,0.044223265,0,0,0,0,0.019887323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046078966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.05682677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032286945,0,0,0,0,0,0.039979269,0,0,0,0,0,0,0.041878995,0,0,0,0,0,0,0,0.031561923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036500098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043063819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030278102,0,0,0,0,0,0.033659261,0,0.068391651,0,0,0.021483956,0,0,0,0,0,0,0,0.021763486,0,0.033659261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02805578,0,0,0,0,0.022432292,0,0,0,0,0.02691192,0,0,0,0
0.007131188,0,0,0,0.025347192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126280782,0,0.009456166,0,0,0.014915465,0,0,0.015469141,0,0,0.033446964,0,0,0.01867984,0,0,0,0.015469141,0.019769044,0,0,0.01407798,0,0,0.024978176,0,0,0,0,0,0,0,0.010627814,0.050047383,0,0,0,0,0,0,0.009414701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909131,0,0,0,0,0,0.009399357,0,0,0,0,0,0,0.00976751,0,0,0,0,0,0,0,0,0,0,0,0.032324894,0,0.011361766,0.012681339,0,0,0,0.007498782,0,0,0.011619055,0,0,0,0,0.016938119,0,0,0.005320793,0,0,0.035957234,0,0.012934066,0,0,0.016170067,0.012970705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018966703,0,0,0,0,0,0,0,0,0,0,0,0,0.020845183,0,0.010122945,0.009695061,0,0.011111322,0.011531708,0.010811378,0,0,0.006665102,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025923557,0,0,0.073842989,0,0,0,0,0,0,0,0,0,0,0.027872946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013399021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929425,0,0,0,0,0,0,0,0,0,0,0.01478801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034263846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015242455,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021335524,0,0,0,0,0.026690541,0.017525428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017448579,0,0,0,0,0,0,0,0.06034683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024439597,0.016849227,0,0,0,0,0,0.029580329,0,0,0,0,0,0,0,0.03165742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043533266,0,0,0,0,0,0.119960296,0,0,0,0,0.063800045,0.016744848,0,0,0,0,0,0,0,0.016962717,0,0.052468848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030510927,0,0,0,0,0,0,0,0,0,0,0
0,0.037565813,0,0,0,0,0,0,0,0,0.054678956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027671729,0,0,0.02182368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014462616,0,0,0,0.068396272,0.037590895,0,0,0,0,0,0.024303323,0,0,0,0,0,0,0,0,0,0,0.013775194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033366248,0,0,0,0.013302021,0,0,0.033785286,0,0,0.010814314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033597475,0.018595504,0,0,0.014590357,0,0.02405658,0,0,0,0,0,0,0,0,0,0.019487944,0,0,0,0,0,0.027580101,0,0,0,0,0,0.029846569,0,0,0.030034495,0,0,0,0,0,0,0,0,0,0,0,0,0.036190615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153369,0.012618988,0,0,0
0.021240754,0.008497029,0,0,0,0,0,0,0,0,0.012367859,0,0,0,0,0,0,0.022396387,0.03229849,0,0,0,0,0,0,0,0,0,0,0,0,0.028165867,0,0,0,0,0,0.015358647,0,0,0.016604029,0,0,0,0,0,0.01783862,0.046075942,0,0,0.017072581,0.041932269,0,0.012754054,0,0,0,0,0,0.01649154,0,0,0,0.0165633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01649154,0,0,0,0,0,0,0,0,0,0,0,0.011320691,0,0,0,0.009026372,0,0,0,0,0,0.009957735,0.013956354,0,0,0,0,0,0.005173879,0,0,0,0.011298923,0,0,0,0,0,0,0,0,0,0,0,0,0.022151108,0,0,0,0.012309296,0,0.013230594,0,0,0,0.035888688,0,0,0.00563688,0,0,0,0,0.013702427,0,0,0.017130665,0.006870621,0,0,0,0,0.011532848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013344404,0,0,0,0,0,0.012799845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011453638,0,0,0,0.017429197,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018392693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015792512,0,0.027473118,0,0,0,0,0,0,0,0,0.106152443,0,0,0,0.013326793,0,0,0,0,0.03960383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092534796,0,0,0.018217205,0,0,0,0,0,0,0.036891979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024647756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057697008,0,0,0,0,0.033282315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020652172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021393565,0.011410878,0,0,0,0,0,0,0.011463603,0,0,0,0,0,0,0,0,0.007519171,0,0.004539539,0,0,0,0.00594416,0,0,0,0,0,0,0,0.006304111,0,0,0,0.006916498,0.02377664,0,0.00955106,0,0.011148988,0,0,0.006226613,0.015581884,0.008861175,0,0.00515638,0.023063884,0,0,0.00938532,0,0,0,0,0,0,0,0.022146913,0,0,0.007085209,0.00556082,0,0,0,0,0.00826267,0.009015944,0,0,0,0,0,0,0,0,0,0.009281051,0,0,0,0,0.006916498,0,0.007606383,0,0,0.006435274,0,0,0.003800712,0,0,0,0,0,0,0.007696888,0,0,0.015238352,0,0,0,0,0,0.014735866,0.028503371,0,0,0,0,0,0,0,0.007422535,0,0,0,0.005240551,0,0,0.004111828,0,0,0,0.004862847,0,0.007534781,0.007534781,0,0,0,0.011469221,0.005492057,0,0,0.003450454,0,0,0,0,0,0,0,0.006990695,0.016822612,0,0,0,0,0.035297504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012299619,0,0,0,0,0.007835056,0,0,0,0,0,0,0,0.009011857,0,0,0.0062871,0,0.003602762,0.007478138,0.007011015,0,0,0,0.007112521,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.061105251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043247683,0,0,0,0,0,0.017762259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019963056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038244764,0,0,0,0,0.043373003,0,0,0.014066171,0,0,0,0,0,0.017002923,0.007308557,0,0,0,0.015960716,0,0,0,0,0,0,0,0,0,0,0.009488834,0,0,0,0.011221954,0,0,0,0,0,0,0,0.025347955,0,0.010112828,0.01592517,0,0,0,0.024820118,0,0,0,0,0.038821411,0.012475111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020796592,0,0,0,0,0,0,0,0,0,0,0.016413509,0,0,0
0.015733892,0.037764574,0,0,0,0,0,0,0.075878136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041727211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079282756,0,0,0,0,0,0,0,0.055110579,0,0,0,0,0,0,0,0,0.018403667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101892133,0,0,0.017340193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061515201,0,0.03124791,0,0,0.019631891,0,0,0.044223265,0,0,0,0,0.019887323,0.095714859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046475337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025637179,0,0,0,0,0.020498474,0,0,0,0,0,0.020233895,0,0,0
0.006836105,0,0,0,0,0,0,0,0,0,0.011941381,0,0,0,0,0,0,0,0,0.013055088,0,0,0,0,0,0.011035616,0,0,0,0,0,0.018129754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010188042,0.023988228,0,0,0.037028182,0.048761894,0,0,0.009025127,0,0,0,0,0,0.018993977,0,0.015606939,0.013345512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008715118,0,0,0,0,0,0.004656163,0,0,0,0,0,0,0.004838535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006281959,0,0,0,0,0,0,0.011511471,0,0,0,0,0,0,0,0,0.013704917,0,0.011874766,0.008215919,0,0,0,0,0.019275909,0,0,0.025863037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011094105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010937153,0,0,0,0,0,0,0.00550422,0,0.010711273,0,0,0,0.021732702,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02454173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034375905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022859561,0,0,0,0,0,0,0,0,0,0.020650219,0,0,0,0,0,0.012511802,0,0,0,0,0,0,0,0,0,0,0,0,0.009859657,0,0.049181548,0,0,0,0,0,0,0,0,0,0.016314923,0,0,0,0,0.021106245,0,0,0,0,0,0,0,0,0,0,0,0.027285554,0,0.027927001,0,0,0,0,0,0,0,0,0.033659261,0,0,0,0,0,0,0,0,0,0,0,0.074940811,0,0,0,0,0,0.022606855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011216146,0,0,0,0,0,0,0,0,0
0.006478661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01339123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136739059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019310668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034784787,0,0,0,0,0,0,0,0,0,0.010358803,0,0,0.011980194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008587995,0,0,0,0,0,0,0,0,0,0,0.023954702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011290765,0,0,0,0.014744527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016633723,0,0,0,0,0
